time,dir,queue,vehicles,mean_speed
13936.0,N,34,40,0.75
13936.0,E,86,86,0.0
13936.0,S,107,107,0.0
13937.0,W,36,36,0.0
13937.0,N,35,40,0.43
13937.0,E,86,86,0.0
13937.0,S,107,107,0.0
13938.0,W,36,36,0.0
13938.0,N,36,40,0.22
13938.0,E,86,86,0.0
13938.0,S,107,107,0.0
13939.0,W,36,36,0.0
13939.0,N,37,40,0.28
13939.0,E,86,86,0.0
13939.0,S,107,107,0.0
13940.0,W,36,36,0.0
13940.0,N,37,40,0.21
13940.0,E,86,86,0.0
13940.0,S,107,107,0.0
13941.0,W,36,36,0.0
13941.0,N,39,40,0.09
13941.0,E,86,86,0.0
13941.0,S,107,107,0.0
13942.0,W,36,36,0.0
13942.0,N,40,40,0.01
13942.0,E,86,86,0.0
13942.0,S,107,107,0.0
13943.0,W,36,36,0.0
13943.0,N,40,40,0.01
13943.0,E,85,86,0.08
13943.0,S,107,107,0.0
13944.0,W,36,36,0.0
13944.0,N,40,40,0.0
13944.0,E,85,86,0.07
13944.0,S,107,107,0.0
13945.0,W,36,36,0.0
13945.0,N,40,40,0.0
13945.0,E,84,86,0.06
13945.0,S,107,107,0.0
13946.0,W,36,36,0.0
13946.0,N,40,40,0.0
13946.0,E,84,86,0.06
13946.0,S,107,107,0.0
13947.0,W,36,36,0.0
13947.0,N,39,41,0.24
13947.0,E,84,86,0.06
13947.0,S,107,107,0.0
13948.0,W,36,36,0.0
13948.0,N,40,42,0.35
13948.0,E,83,86,0.06
13948.0,S,107,107,0.0
13949.0,W,36,36,0.0
13949.0,N,39,42,0.58
13949.0,E,82,86,0.06
13949.0,S,107,107,0.0
13950.0,W,36,36,0.0
13950.0,N,40,42,0.27
13950.0,E,82,86,0.06
13950.0,S,107,107,0.0
13951.0,W,36,36,0.0
13951.0,N,40,42,0.11
13951.0,E,81,85,0.07
13951.0,S,107,107,0.0
13952.0,W,36,36,0.0
13952.0,N,41,42,0.08
13952.0,E,79,85,0.15
13952.0,S,107,107,0.0
13953.0,W,36,36,0.0
13953.0,N,42,42,0.0
13953.0,E,78,85,0.24
13953.0,S,107,107,0.0
13954.0,W,36,36,0.0
13954.0,N,42,42,0.0
13954.0,E,77,85,0.26
13954.0,S,107,107,0.0
13955.0,W,36,36,0.0
13955.0,N,41,42,0.03
13955.0,E,78,85,0.27
13955.0,S,107,107,0.0
13956.0,W,36,36,0.0
13956.0,N,42,42,0.0
13956.0,E,77,85,0.25
13956.0,S,107,107,0.0
13957.0,W,36,36,0.0
13957.0,N,42,42,0.01
13957.0,E,77,85,0.26
13957.0,S,107,107,0.0
13958.0,W,36,36,0.0
13958.0,N,42,42,0.0
13958.0,E,78,85,0.19
13958.0,S,107,107,0.0
13959.0,W,36,36,0.0
13959.0,N,42,42,0.0
13959.0,E,78,85,0.22
13959.0,S,107,107,0.0
13960.0,W,36,36,0.0
13960.0,N,42,42,0.0
13960.0,E,79,85,0.2
13960.0,S,107,107,0.0
13961.0,W,36,36,0.0
13961.0,N,42,42,0.0
13961.0,E,79,85,0.17
13961.0,S,107,107,0.0
13962.0,W,36,36,0.0
13962.0,N,42,42,0.0
13962.0,E,79,85,0.2
13962.0,S,107,107,0.0
13963.0,W,36,36,0.0
13963.0,N,42,42,0.0
13963.0,E,80,85,0.16
13963.0,S,107,107,0.0
13964.0,W,36,36,0.0
13964.0,N,42,42,0.0
13964.0,E,80,85,0.15
13964.0,S,107,107,0.0
13965.0,W,36,36,0.0
13965.0,N,42,42,0.0
13965.0,E,80,85,0.17
13965.0,S,107,107,0.0
13966.0,W,36,36,0.0
13966.0,N,42,42,0.0
13966.0,E,81,85,0.17
13966.0,S,107,107,0.0
13967.0,W,36,36,0.0
13967.0,N,42,42,0.0
13967.0,E,81,85,0.13
13967.0,S,107,107,0.0
13968.0,W,36,36,0.0
13968.0,N,42,42,0.0
13968.0,E,81,85,0.1
13968.0,S,107,107,0.0
13969.0,W,36,36,0.0
13969.0,N,42,42,0.0
13969.0,E,82,85,0.07
13969.0,S,107,107,0.0
13970.0,W,36,36,0.0
13970.0,N,42,42,0.0
13970.0,E,83,85,0.05
13970.0,S,107,107,0.0
13971.0,W,36,36,0.0
13971.0,N,42,42,0.0
13971.0,E,84,85,0.02
13971.0,S,107,107,0.0
13972.0,W,36,36,0.0
13972.0,N,42,42,0.0
13972.0,E,84,85,0.01
13972.0,S,107,107,0.0
13973.0,W,36,36,0.0
13973.0,N,42,42,0.0
13973.0,E,85,85,0.0
13973.0,S,107,107,0.0
13974.0,W,36,36,0.0
13974.0,N,42,42,0.0
13974.0,E,85,85,0.0
13974.0,S,107,107,0.0
13975.0,W,36,36,0.0
13975.0,N,42,42,0.0
13975.0,E,85,85,0.0
13975.0,S,107,107,0.0
13976.0,W,36,36,0.0
13976.0,N,42,42,0.0
13976.0,E,85,85,0.0
13976.0,S,107,107,0.0
13977.0,W,36,36,0.0
13977.0,N,42,42,0.0
13977.0,E,85,85,0.0
13977.0,S,107,107,0.0
13978.0,W,36,36,0.0
13978.0,N,42,42,0.0
13978.0,E,85,85,0.0
13978.0,S,107,107,0.0
13979.0,W,36,36,0.0
13979.0,N,42,42,0.0
13979.0,E,84,85,0.09
13979.0,S,107,107,0.0
13980.0,W,36,36,0.0
13980.0,N,42,42,0.0
13980.0,E,83,85,0.21
13980.0,S,107,107,0.0
13981.0,W,36,36,0.0
13981.0,N,42,42,0.0
13981.0,E,82,85,0.25
13981.0,S,107,107,0.0
13982.0,W,36,36,0.0
13982.0,N,42,42,0.0
13982.0,E,82,85,0.26
13982.0,S,106,106,0.0
13983.0,W,36,36,0.0
13983.0,N,42,42,0.0
13983.0,E,82,85,0.27
13983.0,S,105,106,0.05
13984.0,W,36,36,0.0
13984.0,N,42,42,0.0
13984.0,E,81,85,0.29
13984.0,S,105,106,0.08
13985.0,W,36,36,0.0
13985.0,N,42,42,0.0
13985.0,E,80,85,0.24
13985.0,S,103,106,0.12
13986.0,W,36,36,0.0
13986.0,N,42,42,0.0
13986.0,E,81,85,0.22
13986.0,S,101,106,0.16
13987.0,W,36,36,0.0
13987.0,N,42,42,0.0
13987.0,E,81,85,0.23
13987.0,S,100,106,0.18
13988.0,W,36,36,0.0
13988.0,N,42,42,0.0
13988.0,E,82,85,0.11
13988.0,S,101,106,0.16
13989.0,W,36,36,0.0
13989.0,N,42,42,0.0
13989.0,E,83,85,0.06
13989.0,S,100,106,0.14
13990.0,W,36,36,0.0
13990.0,N,42,42,0.0
13990.0,E,84,85,0.03
13990.0,S,101,106,0.12
13991.0,W,36,36,0.0
13991.0,N,42,42,0.0
13991.0,E,84,85,0.02
13991.0,S,101,106,0.13
13992.0,W,36,36,0.0
13992.0,N,42,42,0.0
13992.0,E,84,85,0.01
13992.0,S,100,106,0.13
13993.0,W,36,36,0.0
13993.0,N,42,42,0.0
13993.0,E,84,84,0.0
13993.0,S,100,106,0.12
13994.0,W,36,36,0.0
13994.0,N,42,42,0.0
13994.0,E,83,84,0.05
13994.0,S,100,106,0.1
13995.0,W,36,36,0.0
13995.0,N,42,42,0.0
13995.0,E,82,84,0.14
13995.0,S,101,106,0.08
13996.0,W,36,37,1.41
13996.0,N,42,42,0.0
13996.0,E,81,84,0.27
13996.0,S,102,106,0.08
13997.0,W,36,36,0.0
13997.0,N,42,42,0.0
13997.0,E,80,84,0.26
13997.0,S,101,106,0.17
13998.0,W,36,36,0.0
13998.0,N,42,42,0.0
13998.0,E,80,84,0.25
13998.0,S,100,106,0.17
13999.0,W,36,36,0.0
13999.0,N,42,42,0.0
13999.0,E,79,84,0.24
13999.0,S,99,106,0.18
14000.0,W,36,36,0.0
14000.0,N,42,42,0.0
14000.0,E,78,84,0.25
14000.0,S,97,106,0.26
14001.0,W,36,36,0.0
14001.0,N,42,42,0.0
14001.0,E,78,84,0.25
14001.0,S,97,106,0.24
14002.0,W,36,36,0.0
14002.0,N,42,42,0.0
14002.0,E,78,84,0.26
14002.0,S,97,106,0.12
14003.0,W,36,36,0.0
14003.0,N,42,42,0.0
14003.0,E,78,84,0.21
14003.0,S,99,106,0.08
14004.0,W,36,36,0.0
14004.0,N,42,42,0.0
14004.0,E,78,84,0.25
14004.0,S,100,106,0.08
14005.0,W,36,36,0.0
14005.0,N,42,42,0.0
14005.0,E,78,84,0.23
14005.0,S,99,106,0.14
14006.0,W,36,36,0.0
14006.0,N,42,42,0.0
14006.0,E,78,84,0.22
14006.0,S,98,106,0.12
14007.0,W,36,36,0.0
14007.0,N,42,42,0.0
14007.0,E,77,84,0.24
14007.0,S,99,106,0.08
14008.0,W,36,36,0.0
14008.0,N,42,42,0.0
14008.0,E,77,84,0.26
14008.0,S,100,106,0.07
14009.0,W,36,36,0.0
14009.0,N,42,42,0.0
14009.0,E,77,84,0.24
14009.0,S,100,106,0.06
14010.0,W,36,36,0.0
14010.0,N,42,42,0.0
14010.0,E,77,84,0.25
14010.0,S,99,106,0.16
14011.0,W,36,36,0.0
14011.0,N,42,42,0.0
14011.0,E,76,84,0.21
14011.0,S,100,106,0.14
14012.0,W,36,36,0.0
14012.0,N,42,42,0.0
14012.0,E,76,84,0.23
14012.0,S,102,106,0.05
14013.0,W,35,35,0.0
14013.0,N,42,42,0.0
14013.0,E,76,84,0.26
14013.0,S,103,106,0.03
14014.0,W,34,35,0.15
14014.0,N,42,42,0.0
14014.0,E,77,84,0.22
14014.0,S,103,106,0.03
14015.0,W,33,35,0.43
14015.0,N,42,42,0.0
14015.0,E,76,84,0.26
14015.0,S,104,106,0.02
14016.0,W,32,35,0.81
14016.0,N,42,42,0.0
14016.0,E,76,84,0.27
14016.0,S,106,106,0.01
14017.0,W,31,35,1.36
14017.0,N,42,42,0.0
14017.0,E,77,84,0.24
14017.0,S,101,106,0.18
14018.0,W,30,34,1.39
14018.0,N,42,42,0.0
14018.0,E,78,84,0.22
14018.0,S,102,106,0.14
14019.0,W,29,34,2.06
14019.0,N,42,42,0.0
14019.0,E,79,84,0.22
14019.0,S,106,106,0.01
14020.0,W,28,33,2.05
14020.0,N,42,42,0.0
14020.0,E,79,84,0.14
14020.0,S,106,106,0.0
14021.0,W,28,33,2.97
14021.0,N,42,42,0.0
14021.0,E,79,84,0.15
14021.0,S,106,106,0.0
14022.0,W,28,33,2.78
14022.0,N,42,42,0.0
14022.0,E,80,84,0.1
14022.0,S,106,106,0.0
14023.0,W,28,33,3.73
14023.0,N,42,42,0.0
14023.0,E,81,84,0.09
14023.0,S,106,106,0.0
14024.0,W,28,32,3.36
14024.0,N,41,42,0.07
14024.0,E,81,85,0.12
14024.0,S,106,106,0.0
14025.0,W,28,32,3.58
14025.0,N,40,42,0.07
14025.0,E,82,85,0.04
14025.0,S,103,106,0.18
14026.0,W,28,32,3.22
14026.0,N,40,42,0.07
14026.0,E,82,85,0.03
14026.0,S,101,106,0.21
14027.0,W,29,33,3.48
14027.0,N,40,42,0.06
14027.0,E,84,85,0.02
14027.0,S,103,106,0.13
14028.0,W,29,33,2.46
14028.0,N,39,42,0.08
14028.0,E,84,85,0.01
14028.0,S,101,106,0.16
14029.0,W,30,33,1.49
14029.0,N,39,42,0.06
14029.0,E,84,85,0.01
14029.0,S,101,106,0.16
14030.0,W,31,33,0.61
14030.0,N,38,42,0.15
14030.0,E,84,85,0.01
14030.0,S,102,106,0.06
14031.0,W,31,33,0.15
14031.0,N,37,42,0.15
14031.0,E,85,85,0.0
14031.0,S,104,106,0.01
14032.0,W,32,33,0.04
14032.0,N,37,42,0.14
14032.0,E,85,85,0.0
14032.0,S,106,106,0.0
14033.0,W,32,33,0.05
14033.0,N,37,42,0.11
14033.0,E,85,85,0.0
14033.0,S,105,106,0.01
14034.0,W,32,33,0.09
14034.0,N,35,42,0.14
14034.0,E,85,85,0.0
14034.0,S,106,106,0.0
14035.0,W,31,33,0.39
14035.0,N,36,42,0.12
14035.0,E,85,85,0.0
14035.0,S,105,106,0.01
14036.0,W,30,33,0.41
14036.0,N,37,42,0.11
14036.0,E,85,85,0.0
14036.0,S,106,106,0.0
14037.0,W,29,33,0.38
14037.0,N,38,43,0.66
14037.0,E,85,85,0.0
14037.0,S,106,106,0.0
14038.0,W,29,33,0.49
14038.0,N,39,43,0.27
14038.0,E,85,85,0.0
14038.0,S,104,106,0.15
14039.0,W,29,33,0.42
14039.0,N,39,43,0.11
14039.0,E,85,85,0.0
14039.0,S,104,106,0.16
14040.0,W,29,33,0.43
14040.0,N,38,43,0.1
14040.0,E,85,85,0.0
14040.0,S,104,106,0.01
14041.0,W,28,32,0.48
14041.0,N,40,43,0.07
14041.0,E,85,85,0.0
14041.0,S,106,106,0.0
14042.0,W,26,32,0.57
14042.0,N,39,43,0.1
14042.0,E,85,85,0.0
14042.0,S,106,106,0.0
14043.0,W,25,32,0.53
14043.0,N,38,42,0.07
14043.0,E,85,85,0.0
14043.0,S,106,106,0.0
14044.0,W,25,32,0.46
14044.0,N,38,42,0.25
14044.0,E,85,85,0.0
14044.0,S,106,106,0.0
14045.0,W,26,33,1.4
14045.0,N,38,42,0.57
14045.0,E,85,85,0.0
14045.0,S,106,106,0.0
14046.0,W,27,33,1.4
14046.0,N,38,41,0.52
14046.0,E,85,85,0.0
14046.0,S,106,106,0.0
14047.0,W,27,34,1.78
14047.0,N,38,41,1.01
14047.0,E,85,85,0.0
14047.0,S,104,106,0.09
14048.0,W,28,34,1.35
14048.0,N,37,40,0.96
14048.0,E,85,85,0.0
14048.0,S,103,106,0.26
14049.0,W,30,35,1.49
14049.0,N,36,40,1.38
14049.0,E,85,85,0.0
14049.0,S,102,106,0.22
14050.0,W,31,35,0.81
14050.0,N,35,40,2.0
14050.0,E,85,85,0.0
14050.0,S,102,106,0.1
14051.0,W,32,35,0.41
14051.0,N,34,39,1.88
14051.0,E,85,85,0.0
14051.0,S,103,106,0.06
14052.0,W,34,36,0.45
14052.0,N,33,39,2.33
14052.0,E,85,85,0.0
14052.0,S,103,106,0.03
14053.0,W,35,36,0.09
14053.0,N,32,38,2.21
14053.0,E,85,85,0.0
14053.0,S,104,106,0.02
14054.0,W,35,36,0.02
14054.0,N,32,38,2.7
14054.0,E,84,84,0.0
14054.0,S,106,106,0.01
14055.0,W,34,36,0.26
14055.0,N,32,38,2.98
14055.0,E,83,84,0.06
14055.0,S,106,106,0.01
14056.0,W,36,37,0.4
14056.0,N,32,38,2.73
14056.0,E,82,84,0.17
14056.0,S,106,106,0.01
14057.0,W,36,37,0.12
14057.0,N,32,39,2.67
14057.0,E,80,83,0.25
14057.0,S,106,106,0.0
14058.0,W,35,37,0.13
14058.0,N,33,39,2.36
14058.0,E,78,83,0.33
14058.0,S,104,106,0.16
14059.0,W,36,37,0.06
14059.0,N,34,39,2.32
14059.0,E,76,83,0.44
14059.0,S,104,106,0.1
14060.0,W,36,37,0.03
14060.0,N,34,40,2.12
14060.0,E,75,83,0.41
14060.0,S,104,106,0.05
14061.0,W,37,37,0.02
14061.0,N,35,40,1.86
14061.0,E,73,83,0.51
14061.0,S,103,106,0.05
14062.0,W,37,37,0.02
14062.0,N,35,40,1.38
14062.0,E,72,83,0.54
14062.0,S,105,106,0.01
14063.0,W,37,37,0.02
14063.0,N,36,41,1.52
14063.0,E,72,83,0.52
14063.0,S,105,106,0.01
14064.0,W,37,37,0.01
14064.0,N,37,41,1.03
14064.0,E,70,83,0.48
14064.0,S,106,106,0.0
14065.0,W,37,37,0.01
14065.0,N,37,42,1.02
14065.0,E,69,83,0.54
14065.0,S,106,106,0.0
14066.0,W,37,37,0.02
14066.0,N,38,42,0.61
14066.0,E,69,83,0.53
14066.0,S,104,106,0.11
14067.0,W,37,37,0.02
14067.0,N,38,42,0.26
14067.0,E,69,84,0.57
14067.0,S,102,106,0.24
14068.0,W,37,37,0.01
14068.0,N,39,42,0.23
14068.0,E,69,84,0.46
14068.0,S,99,106,0.21
14069.0,W,37,37,0.01
14069.0,N,40,42,0.09
14069.0,E,69,84,0.49
14069.0,S,99,106,0.24
14070.0,W,37,37,0.01
14070.0,N,40,42,0.09
14070.0,E,70,84,0.47
14070.0,S,97,106,0.2
14071.0,W,37,37,0.0
14071.0,N,41,42,0.02
14071.0,E,69,84,0.47
14071.0,S,98,106,0.11
14072.0,W,37,37,0.0
14072.0,N,42,42,0.01
14072.0,E,70,84,0.51
14072.0,S,101,106,0.1
14073.0,W,37,37,0.0
14073.0,N,42,42,0.01
14073.0,E,70,84,0.47
14073.0,S,102,106,0.05
14074.0,W,37,37,0.0
14074.0,N,42,42,0.0
14074.0,E,68,84,0.49
14074.0,S,104,106,0.02
14075.0,W,37,37,0.0
14075.0,N,42,42,0.0
14075.0,E,68,84,0.48
14075.0,S,105,106,0.01
14076.0,W,37,37,0.0
14076.0,N,42,42,0.0
14076.0,E,67,84,0.45
14076.0,S,106,106,0.0
14077.0,W,37,37,0.0
14077.0,N,42,42,0.0
14077.0,E,67,84,0.48
14077.0,S,106,106,0.0
14078.0,W,37,37,0.0
14078.0,N,42,42,0.0
14078.0,E,68,84,0.41
14078.0,S,106,106,0.0
14079.0,W,37,37,0.0
14079.0,N,42,42,0.0
14079.0,E,68,84,0.46
14079.0,S,106,106,0.0
14080.0,W,37,37,0.0
14080.0,N,42,42,0.0
14080.0,E,68,84,0.43
14080.0,S,105,106,0.08
14081.0,W,37,37,0.0
14081.0,N,42,42,0.0
14081.0,E,69,84,0.44
14081.0,S,103,106,0.18
14082.0,W,37,37,0.0
14082.0,N,42,42,0.0
14082.0,E,70,84,0.39
14082.0,S,103,106,0.09
14083.0,W,37,37,0.0
14083.0,N,42,42,0.0
14083.0,E,71,84,0.33
14083.0,S,104,106,0.05
14084.0,W,37,37,0.0
14084.0,N,42,42,0.0
14084.0,E,72,84,0.25
14084.0,S,105,106,0.01
14085.0,W,37,37,0.0
14085.0,N,42,42,0.0
14085.0,E,73,85,0.27
14085.0,S,106,106,0.0
14086.0,W,37,37,0.0
14086.0,N,42,42,0.0
14086.0,E,76,85,0.19
14086.0,S,105,106,0.01
14087.0,W,37,37,0.0
14087.0,N,42,42,0.0
14087.0,E,77,85,0.18
14087.0,S,105,106,0.01
14088.0,W,36,37,0.05
14088.0,N,42,42,0.0
14088.0,E,78,86,0.15
14088.0,S,105,106,0.01
14089.0,W,35,37,0.05
14089.0,N,42,42,0.0
14089.0,E,80,86,0.12
14089.0,S,105,106,0.01
14090.0,W,34,37,0.07
14090.0,N,42,42,0.0
14090.0,E,81,86,0.06
14090.0,S,105,106,0.08
14091.0,W,35,38,1.54
14091.0,N,42,42,0.0
14091.0,E,82,86,0.04
14091.0,S,102,106,0.26
14092.0,W,36,37,0.03
14092.0,N,42,42,0.0
14092.0,E,84,86,0.02
14092.0,S,100,106,0.23
14093.0,W,36,37,0.02
14093.0,N,41,41,0.0
14093.0,E,86,86,0.01
14093.0,S,99,106,0.25
14094.0,W,37,37,0.01
14094.0,N,41,41,0.01
14094.0,E,86,86,0.01
14094.0,S,98,106,0.25
14095.0,W,37,37,0.0
14095.0,N,41,41,0.0
14095.0,E,86,86,0.0
14095.0,S,98,106,0.19
14096.0,W,37,37,0.0
14096.0,N,41,41,0.0
14096.0,E,86,86,0.0
14096.0,S,99,106,0.15
14097.0,W,37,37,0.0
14097.0,N,41,41,0.0
14097.0,E,86,86,0.0
14097.0,S,101,107,0.13
14098.0,W,37,37,0.0
14098.0,N,41,41,0.0
14098.0,E,86,86,0.0
14098.0,S,102,107,0.07
14099.0,W,37,37,0.0
14099.0,N,41,41,0.0
14099.0,E,86,86,0.0
14099.0,S,103,107,0.04
14100.0,W,37,37,0.0
14100.0,N,41,41,0.0
14100.0,E,86,86,0.0
14100.0,S,105,107,0.03
14101.0,W,37,37,0.0
14101.0,N,40,41,0.18
14101.0,E,86,86,0.0
14101.0,S,105,107,0.02
14102.0,W,37,37,0.0
14102.0,N,39,41,0.55
14102.0,E,86,86,0.0
14102.0,S,106,107,0.01
14103.0,W,37,37,0.0
14103.0,N,39,41,0.38
14103.0,E,86,86,0.0
14103.0,S,107,107,0.01
14104.0,W,37,37,0.0
14104.0,N,40,41,0.11
14104.0,E,86,86,0.0
14104.0,S,107,107,0.01
14105.0,W,37,37,0.0
14105.0,N,40,41,0.07
14105.0,E,86,86,0.0
14105.0,S,107,107,0.01
14106.0,W,37,38,1.5
14106.0,N,40,41,0.02
14106.0,E,86,86,0.0
14106.0,S,107,107,0.01
14107.0,W,37,37,0.0
14107.0,N,41,41,0.0
14107.0,E,86,86,0.0
14107.0,S,107,107,0.01
14108.0,W,37,37,0.0
14108.0,N,40,41,0.18
14108.0,E,86,86,0.0
14108.0,S,107,107,0.01
14109.0,W,37,37,0.0
14109.0,N,40,41,0.37
14109.0,E,86,86,0.0
14109.0,S,107,107,0.01
14110.0,W,37,37,0.0
14110.0,N,40,41,0.09
14110.0,E,86,86,0.0
14110.0,S,107,107,0.01
14111.0,W,37,37,0.0
14111.0,N,40,41,0.01
14111.0,E,86,86,0.0
14111.0,S,107,107,0.01
14112.0,W,37,37,0.0
14112.0,N,40,41,0.22
14112.0,E,86,86,0.0
14112.0,S,107,107,0.01
14113.0,W,37,37,0.0
14113.0,N,39,41,0.61
14113.0,E,86,86,0.0
14113.0,S,107,107,0.01
14114.0,W,37,37,0.0
14114.0,N,39,41,0.41
14114.0,E,86,86,0.0
14114.0,S,107,107,0.01
14115.0,W,37,37,0.0
14115.0,N,40,41,0.06
14115.0,E,86,86,0.0
14115.0,S,107,107,0.01
14116.0,W,37,37,0.0
14116.0,N,41,41,0.01
14116.0,E,86,86,0.0
14116.0,S,107,107,0.01
14117.0,W,37,37,0.0
14117.0,N,41,41,0.0
14117.0,E,86,86,0.0
14117.0,S,108,108,0.01
14118.0,W,37,37,0.0
14118.0,N,41,41,0.0
14118.0,E,86,86,0.0
14118.0,S,108,108,0.01
14119.0,W,37,37,0.0
14119.0,N,41,41,0.0
14119.0,E,86,86,0.0
14119.0,S,108,108,0.0
14120.0,W,37,37,0.0
14120.0,N,40,41,0.19
14120.0,E,86,86,0.0
14120.0,S,108,108,0.0
14121.0,W,37,37,0.0
14121.0,N,39,41,0.55
14121.0,E,86,86,0.0
14121.0,S,108,108,0.0
14122.0,W,37,37,0.0
14122.0,N,39,41,0.42
14122.0,E,86,86,0.0
14122.0,S,108,108,0.0
14123.0,W,37,37,0.0
14123.0,N,39,41,0.08
14123.0,E,86,86,0.0
14123.0,S,108,108,0.0
14124.0,W,36,37,0.17
14124.0,N,40,41,0.04
14124.0,E,86,86,0.0
14124.0,S,108,108,0.0
14125.0,W,35,37,0.47
14125.0,N,40,41,0.02
14125.0,E,86,86,0.0
14125.0,S,108,108,0.0
14126.0,W,34,37,0.39
14126.0,N,40,41,0.17
14126.0,E,86,86,0.0
14126.0,S,107,107,0.0
14127.0,W,33,37,0.51
14127.0,N,39,41,0.49
14127.0,E,86,86,0.0
14127.0,S,106,106,0.0
14128.0,W,33,37,0.27
14128.0,N,39,41,0.42
14128.0,E,86,86,0.0
14128.0,S,104,106,0.08
14129.0,W,32,37,0.19
14129.0,N,40,41,0.17
14129.0,E,86,86,0.0
14129.0,S,103,106,0.21
14130.0,W,29,37,0.35
14130.0,N,40,41,0.04
14130.0,E,86,86,0.0
14130.0,S,103,106,0.4
14131.0,W,29,37,0.53
14131.0,N,41,41,0.01
14131.0,E,86,86,0.0
14131.0,S,102,106,0.54
14132.0,W,28,36,0.27
14132.0,N,41,41,0.0
14132.0,E,86,86,0.0
14132.0,S,100,104,0.56
14133.0,W,28,36,0.25
14133.0,N,39,41,0.19
14133.0,E,86,86,0.0
14133.0,S,98,104,0.58
14134.0,W,30,36,0.24
14134.0,N,40,42,0.49
14134.0,E,86,86,0.0
14134.0,S,97,104,0.57
14135.0,W,31,36,0.18
14135.0,N,40,42,0.37
14135.0,E,86,86,0.0
14135.0,S,96,104,0.52
14136.0,W,32,36,0.11
14136.0,N,40,42,0.15
14136.0,E,86,86,0.0
14136.0,S,95,104,0.56
14137.0,W,32,36,0.08
14137.0,N,41,42,0.05
14137.0,E,86,86,0.0
14137.0,S,94,104,0.6
14138.0,W,32,36,0.08
14138.0,N,42,42,0.01
14138.0,E,86,86,0.0
14138.0,S,93,104,0.59
14139.0,W,33,37,0.08
14139.0,N,42,42,0.0
14139.0,E,86,86,0.0
14139.0,S,93,104,0.55
14140.0,W,33,37,0.07
14140.0,N,42,42,0.0
14140.0,E,86,86,0.0
14140.0,S,93,104,0.58
14141.0,W,34,37,0.07
14141.0,N,42,42,0.0
14141.0,E,86,86,0.0
14141.0,S,94,104,0.58
14142.0,W,33,37,0.08
14142.0,N,42,42,0.0
14142.0,E,86,86,0.0
14142.0,S,94,104,0.55
14143.0,W,33,37,0.07
14143.0,N,42,42,0.0
14143.0,E,86,86,0.0
14143.0,S,93,104,0.59
14144.0,W,33,37,0.07
14144.0,N,42,42,0.0
14144.0,E,86,86,0.0
14144.0,S,94,104,0.52
14145.0,W,33,37,0.06
14145.0,N,42,42,0.0
14145.0,E,86,86,0.0
14145.0,S,93,104,0.51
14146.0,W,34,37,0.05
14146.0,N,42,42,0.0
14146.0,E,86,86,0.0
14146.0,S,92,104,0.52
14147.0,W,35,37,0.04
14147.0,N,42,42,0.0
14147.0,E,86,86,0.0
14147.0,S,93,104,0.41
14148.0,W,36,37,0.03
14148.0,N,42,42,0.0
14148.0,E,86,86,0.0
14148.0,S,91,104,0.51
14149.0,W,37,37,0.02
14149.0,N,42,42,0.0
14149.0,E,86,86,0.0
14149.0,S,90,104,0.56
14150.0,W,37,37,0.01
14150.0,N,42,42,0.0
14150.0,E,86,86,0.0
14150.0,S,91,104,0.54
14151.0,W,37,37,0.01
14151.0,N,42,42,0.0
14151.0,E,86,86,0.0
14151.0,S,91,104,0.55
14152.0,W,37,37,0.0
14152.0,N,42,42,0.0
14152.0,E,86,86,0.0
14152.0,S,92,104,0.45
14153.0,W,37,37,0.0
14153.0,N,42,42,0.0
14153.0,E,86,86,0.0
14153.0,S,92,104,0.45
14154.0,W,37,37,0.0
14154.0,N,42,42,0.0
14154.0,E,86,86,0.0
14154.0,S,87,104,0.47
14155.0,W,37,37,0.0
14155.0,N,42,42,0.0
14155.0,E,86,86,0.0
14155.0,S,88,104,0.59
14156.0,W,37,37,0.0
14156.0,N,42,42,0.0
14156.0,E,86,86,0.0
14156.0,S,87,104,0.57
14157.0,W,37,37,0.0
14157.0,N,42,42,0.0
14157.0,E,85,86,0.04
14157.0,S,87,104,0.58
14158.0,W,37,37,0.0
14158.0,N,42,42,0.0
14158.0,E,85,86,0.03
14158.0,S,88,104,0.36
14159.0,W,37,37,0.0
14159.0,N,42,42,0.0
14159.0,E,84,86,0.04
14159.0,S,89,105,0.28
14160.0,W,37,37,0.0
14160.0,N,42,42,0.0
14160.0,E,83,86,0.03
14160.0,S,92,105,0.28
14161.0,W,37,37,0.0
14161.0,N,42,42,0.0
14161.0,E,83,86,0.03
14161.0,S,93,105,0.25
14162.0,W,37,37,0.0
14162.0,N,42,42,0.0
14162.0,E,83,86,0.03
14162.0,S,94,105,0.18
14163.0,W,37,37,0.0
14163.0,N,42,42,0.0
14163.0,E,82,86,0.03
14163.0,S,94,106,0.16
14164.0,W,37,37,0.0
14164.0,N,42,42,0.0
14164.0,E,83,86,0.03
14164.0,S,96,106,0.12
14165.0,W,37,37,0.0
14165.0,N,42,42,0.0
14165.0,E,83,86,0.03
14165.0,S,95,106,0.19
14166.0,W,37,37,0.0
14166.0,N,42,42,0.0
14166.0,E,84,86,0.03
14166.0,S,96,106,0.27
14167.0,W,37,37,0.0
14167.0,N,42,42,0.0
14167.0,E,83,86,0.03
14167.0,S,100,106,0.23
14168.0,W,37,37,0.0
14168.0,N,42,42,0.0
14168.0,E,83,86,0.03
14168.0,S,101,106,0.08
14169.0,W,37,37,0.0
