time,dir,queue,vehicles,mean_speed
17972.0,E,62,82,0.54
17972.0,S,64,86,0.75
17973.0,W,35,35,0.01
17973.0,N,31,32,0.64
17973.0,E,62,82,0.48
17973.0,S,63,86,0.57
17974.0,W,35,35,0.0
17974.0,N,31,32,0.26
17974.0,E,63,82,0.39
17974.0,S,64,86,0.62
17975.0,W,35,35,0.0
17975.0,N,31,32,0.02
17975.0,E,62,82,0.49
17975.0,S,67,86,0.44
17976.0,W,35,35,0.0
17976.0,N,32,32,0.0
17976.0,E,63,82,0.47
17976.0,S,66,86,0.48
17977.0,W,35,35,0.0
17977.0,N,32,32,0.01
17977.0,E,66,82,0.33
17977.0,S,66,86,0.37
17978.0,W,35,35,0.0
17978.0,N,31,32,0.25
17978.0,E,68,82,0.37
17978.0,S,65,86,0.31
17979.0,W,34,35,0.26
17979.0,N,31,32,0.47
17979.0,E,70,82,0.35
17979.0,S,66,86,0.29
17980.0,W,32,35,0.9
17980.0,N,31,33,0.94
17980.0,E,71,82,0.3
17980.0,S,67,85,0.26
17981.0,W,31,35,0.97
17981.0,N,31,33,1.06
17981.0,E,70,82,0.27
17981.0,S,68,85,0.3
17982.0,W,31,35,0.78
17982.0,N,31,33,0.97
17982.0,E,70,82,0.27
17982.0,S,68,85,0.45
17983.0,W,31,35,0.83
17983.0,N,32,33,0.33
17983.0,E,72,82,0.24
17983.0,S,69,85,0.45
17984.0,W,31,34,0.55
17984.0,N,32,34,0.91
17984.0,E,73,83,0.44
17984.0,S,68,85,0.44
17985.0,W,31,34,0.53
17985.0,N,33,34,0.47
17985.0,E,72,83,0.36
17985.0,S,71,85,0.35
17986.0,W,30,34,0.55
17986.0,N,33,34,0.14
17986.0,E,67,83,0.54
17986.0,S,71,86,0.65
17987.0,W,29,34,0.54
17987.0,N,33,34,0.02
17987.0,E,68,83,0.46
17987.0,S,71,86,0.69
17988.0,W,28,34,0.54
17988.0,N,34,34,0.0
17988.0,E,67,83,0.51
17988.0,S,75,86,0.71
17989.0,W,29,34,0.56
17989.0,N,34,34,0.01
17989.0,E,67,83,0.52
17989.0,S,75,86,0.54
17990.0,W,29,34,0.62
17990.0,N,34,34,0.0
17990.0,E,68,83,0.47
17990.0,S,77,86,0.36
17991.0,W,29,34,0.36
17991.0,N,34,35,0.14
17991.0,E,68,83,0.5
17991.0,S,79,86,0.22
17992.0,W,30,34,0.27
17992.0,N,34,35,0.14
17992.0,E,66,83,0.42
17992.0,S,82,86,0.13
17993.0,W,31,34,0.14
17993.0,N,35,35,0.0
17993.0,E,68,83,0.47
17993.0,S,84,86,0.06
17994.0,W,32,34,0.09
17994.0,N,35,35,0.0
17994.0,E,68,83,0.46
17994.0,S,85,86,0.02
17995.0,W,33,34,0.06
17995.0,N,35,35,0.0
17995.0,E,71,83,0.4
17995.0,S,84,86,0.02
17996.0,W,34,34,0.02
17996.0,N,35,35,0.0
17996.0,E,72,83,0.38
17996.0,S,85,86,0.01
17997.0,W,34,34,0.01
17997.0,N,35,35,0.0
17997.0,E,73,84,0.38
17997.0,S,86,86,0.01
17998.0,W,34,34,0.01
17998.0,N,35,35,0.0
17998.0,E,74,84,0.23
17998.0,S,84,86,0.11
17999.0,W,34,34,0.0
17999.0,N,35,35,0.0
17999.0,E,75,84,0.19
17999.0,S,82,86,0.35
18000.0,W,34,34,0.0
18000.0,N,35,35,0.0
18000.0,E,75,84,0.15
18000.0,S,80,86,0.58
18001.0,W,34,34,0.0
18001.0,N,35,35,0.0
18001.0,E,74,82,0.14
18001.0,S,80,86,0.87
18002.0,W,34,34,0.0
18002.0,N,34,35,0.32
18002.0,E,72,82,0.27
18002.0,S,78,86,1.06
18003.0,W,34,34,0.01
18003.0,N,33,34,0.31
18003.0,E,71,82,0.71
18003.0,S,78,86,1.12
18004.0,W,34,34,0.0
18004.0,N,32,34,0.73
18004.0,E,68,82,0.6
18004.0,S,77,86,0.99
18005.0,W,34,34,0.0
18005.0,N,32,33,0.52
18005.0,E,66,82,0.53
18005.0,S,78,87,1.37
18006.0,W,34,34,0.0
18006.0,N,32,33,0.89
18006.0,E,66,82,0.51
18006.0,S,77,86,1.41
18007.0,W,34,34,0.0
18007.0,N,32,33,1.26
18007.0,E,66,82,0.47
18007.0,S,76,86,1.38
18008.0,W,33,34,0.25
18008.0,N,32,32,4.55
18008.0,E,66,82,0.46
18008.0,S,75,86,1.2
18009.0,W,33,35,0.59
18009.0,N,32,32,4.55
18009.0,E,64,82,0.45
18009.0,S,75,86,1.03
18010.0,W,33,35,0.5
18010.0,N,32,32,4.55
18010.0,E,64,82,0.52
18010.0,S,76,86,0.92
18011.0,W,33,35,0.13
18011.0,N,32,32,4.55
18011.0,E,63,82,0.48
18011.0,S,76,86,0.86
18012.0,W,34,35,0.03
18012.0,N,32,32,4.55
18012.0,E,62,82,0.44
18012.0,S,74,86,0.68
18013.0,W,34,35,0.01
18013.0,N,32,32,4.55
18013.0,E,62,82,0.48
18013.0,S,74,86,0.5
18014.0,W,35,35,0.0
18014.0,N,32,32,4.55
18014.0,E,60,82,0.46
18014.0,S,75,86,0.28
18015.0,W,35,35,0.0
18015.0,N,32,32,4.55
18015.0,E,59,82,0.57
18015.0,S,77,86,0.25
18016.0,W,35,35,0.0
18016.0,N,32,32,4.55
18016.0,E,57,82,0.74
18016.0,S,76,86,0.26
18017.0,W,35,35,0.0
18017.0,N,32,32,4.55
18017.0,E,57,82,0.81
18017.0,S,75,87,0.27
18018.0,W,35,35,0.0
18018.0,N,32,32,4.55
18018.0,E,54,82,0.87
18018.0,S,74,88,1.06
18019.0,W,35,35,0.0
18019.0,N,32,32,4.55
18019.0,E,55,82,0.85
18019.0,S,75,88,1.11
18020.0,W,35,35,0.0
18020.0,N,32,32,4.55
18020.0,E,56,82,0.82
18020.0,S,75,88,1.06
18021.0,W,35,35,0.0
18021.0,N,32,32,4.55
18021.0,E,57,83,0.96
18021.0,S,76,88,1.02
18022.0,W,35,35,0.0
18022.0,N,32,32,4.55
18022.0,E,56,83,0.8
18022.0,S,76,88,0.83
18023.0,W,35,35,0.0
18023.0,N,32,32,4.55
18023.0,E,55,83,0.77
18023.0,S,76,88,0.64
18024.0,W,35,35,0.0
18024.0,N,32,32,4.55
18024.0,E,55,83,0.75
18024.0,S,75,88,0.44
18025.0,W,35,35,0.0
18025.0,N,32,32,4.55
18025.0,E,58,83,0.74
18025.0,S,74,88,0.27
18026.0,W,35,35,0.0
18026.0,N,32,32,4.55
18026.0,E,60,84,0.85
18026.0,S,74,88,0.27
18027.0,W,35,35,0.0
18027.0,N,32,32,4.55
18027.0,E,62,84,0.69
18027.0,S,74,88,0.27
18028.0,W,35,35,0.0
18028.0,N,32,32,4.55
18028.0,E,66,84,0.46
18028.0,S,74,88,0.26
18029.0,W,35,35,0.0
18029.0,N,32,32,4.55
18029.0,E,69,85,0.38
18029.0,S,75,88,0.22
18030.0,W,35,35,0.0
18030.0,N,32,32,4.55
18030.0,E,71,84,0.27
18030.0,S,75,88,0.2
18031.0,W,35,35,0.0
18031.0,N,32,32,4.55
18031.0,E,71,84,0.23
18031.0,S,76,88,0.19
18032.0,W,35,35,0.0
18032.0,N,32,32,4.55
18032.0,E,74,84,0.3
18032.0,S,77,88,0.2
18033.0,W,35,35,0.0
18033.0,N,32,32,4.55
18033.0,E,75,84,0.36
18033.0,S,76,88,0.21
18034.0,W,35,35,0.0
18034.0,N,32,32,4.55
18034.0,E,79,84,0.17
18034.0,S,76,88,0.24
18035.0,W,35,35,0.0
18035.0,N,32,32,4.55
18035.0,E,80,84,0.04
18035.0,S,76,88,0.21
18036.0,W,35,35,0.0
18036.0,N,32,32,4.55
18036.0,E,83,84,0.02
18036.0,S,75,88,0.2
18037.0,W,35,35,0.0
18037.0,N,32,32,4.55
18037.0,E,84,84,0.01
18037.0,S,76,88,0.19
18038.0,W,35,35,0.0
18038.0,N,32,32,4.55
18038.0,E,84,84,0.01
18038.0,S,76,88,0.2
18039.0,W,35,35,0.0
18039.0,N,32,32,4.55
18039.0,E,84,84,0.01
18039.0,S,77,88,0.17
18040.0,W,35,35,0.0
18040.0,N,32,32,4.55
18040.0,E,84,84,0.0
18040.0,S,77,88,0.16
18041.0,W,35,35,0.0
18041.0,N,32,32,4.55
18041.0,E,84,84,0.0
18041.0,S,77,88,0.16
18042.0,W,35,35,0.0
18042.0,N,32,32,4.55
18042.0,E,84,84,0.0
18042.0,S,79,88,0.13
18043.0,W,35,35,0.0
18043.0,N,32,32,4.55
18043.0,E,84,84,0.0
18043.0,S,79,88,0.13
18044.0,W,35,35,0.0
18044.0,N,32,32,4.55
18044.0,E,83,83,0.0
18044.0,S,81,88,0.11
18045.0,W,35,35,0.0
18045.0,N,32,32,4.55
18045.0,E,81,83,0.17
18045.0,S,81,88,0.12
18046.0,W,35,35,0.0
18046.0,N,32,32,4.55
18046.0,E,80,83,0.44
18046.0,S,82,88,0.09
18047.0,W,35,35,0.0
18047.0,N,32,32,4.55
18047.0,E,77,82,0.57
18047.0,S,84,88,0.07
18048.0,W,34,35,0.06
18048.0,N,32,32,4.55
18048.0,E,74,80,0.73
18048.0,S,84,88,0.06
18049.0,W,33,35,0.33
18049.0,N,32,32,4.55
18049.0,E,71,80,1.18
18049.0,S,84,88,0.04
18050.0,W,32,34,0.29
18050.0,N,32,32,4.55
18050.0,E,68,80,1.43
18050.0,S,85,88,0.04
18051.0,W,31,36,1.99
18051.0,N,32,32,4.55
18051.0,E,66,80,1.45
18051.0,S,86,88,0.03
18052.0,W,30,36,1.97
18052.0,N,32,32,4.55
18052.0,E,63,80,1.58
18052.0,S,86,88,0.02
18053.0,W,30,37,2.05
18053.0,N,32,32,4.55
18053.0,E,65,79,1.54
18053.0,S,86,88,0.04
18054.0,W,29,36,1.43
18054.0,N,32,32,4.55
18054.0,E,62,79,1.65
18054.0,S,86,89,0.13
18055.0,W,29,36,1.19
18055.0,N,32,32,4.55
18055.0,E,62,78,1.38
18055.0,S,87,89,0.21
18056.0,W,30,36,1.03
18056.0,N,32,32,4.55
18056.0,E,62,78,1.54
18056.0,S,87,89,0.3
18057.0,W,30,36,1.26
18057.0,N,32,32,4.55
18057.0,E,61,78,1.67
18057.0,S,87,89,0.14
18058.0,W,31,36,1.2
18058.0,N,32,32,4.55
18058.0,E,62,78,1.45
18058.0,S,86,89,0.05
18059.0,W,31,36,0.9
18059.0,N,32,32,4.55
18059.0,E,61,78,1.48
18059.0,S,87,89,0.02
18060.0,W,30,36,0.97
18060.0,N,32,32,4.55
18060.0,E,61,78,1.54
18060.0,S,86,89,0.02
18061.0,W,30,36,1.12
18061.0,N,32,32,4.55
18061.0,E,62,78,1.51
18061.0,S,89,89,0.02
18062.0,W,30,35,0.66
18062.0,N,32,32,4.55
18062.0,E,61,78,1.51
18062.0,S,89,89,0.02
18063.0,W,31,35,0.59
18063.0,N,32,32,4.55
18063.0,E,60,78,1.53
18063.0,S,90,90,0.03
18064.0,W,33,36,0.87
18064.0,N,32,32,4.55
18064.0,E,60,78,1.65
18064.0,S,89,90,0.03
18065.0,W,33,37,1.02
18065.0,N,32,32,4.55
18065.0,E,59,78,1.85
18065.0,S,88,90,0.03
18066.0,W,34,37,0.35
18066.0,N,32,32,4.55
18066.0,E,57,78,1.95
18066.0,S,89,90,0.03
18067.0,W,35,37,0.08
18067.0,N,32,32,4.55
18067.0,E,56,78,2.15
18067.0,S,88,90,0.03
18068.0,W,36,37,0.02
18068.0,N,32,32,4.55
18068.0,E,54,78,2.13
18068.0,S,88,90,0.03
18069.0,W,37,37,0.01
18069.0,N,32,32,4.55
18069.0,E,54,78,2.17
18069.0,S,89,90,0.02
18070.0,W,37,37,0.01
18070.0,N,32,32,4.55
18070.0,E,52,78,2.31
18070.0,S,89,90,0.02
18071.0,W,37,37,0.01
18071.0,N,32,32,4.55
18071.0,E,54,78,2.1
18071.0,S,90,90,0.01
18072.0,W,37,37,0.0
18072.0,N,32,32,4.55
18072.0,E,56,78,2.09
18072.0,S,90,90,0.01
18073.0,W,37,37,0.0
18073.0,N,32,32,4.55
18073.0,E,55,79,2.29
18073.0,S,90,90,0.01
18074.0,W,37,37,0.0
18074.0,N,32,32,4.55
18074.0,E,56,80,2.17
18074.0,S,90,90,0.0
18075.0,W,37,37,0.0
18075.0,N,32,32,4.55
18075.0,E,56,80,1.85
18075.0,S,90,90,0.0
18076.0,W,37,37,0.0
18076.0,N,32,32,4.55
18076.0,E,59,81,1.82
18076.0,S,90,90,0.0
18077.0,W,37,37,0.0
18077.0,N,32,32,4.55
18077.0,E,62,81,1.69
18077.0,S,90,90,0.0
18078.0,W,36,37,0.14
18078.0,N,32,32,4.55
18078.0,E,63,81,1.44
18078.0,S,90,90,0.0
18079.0,W,35,37,0.4
18079.0,N,32,32,4.55
18079.0,E,65,82,1.33
18079.0,S,90,90,0.0
18080.0,W,34,36,0.26
18080.0,N,32,32,4.55
18080.0,E,67,83,1.27
18080.0,S,90,90,0.0
18081.0,W,33,36,0.67
18081.0,N,32,32,4.55
18081.0,E,68,83,1.03
18081.0,S,90,90,0.0
18082.0,W,32,36,0.63
18082.0,N,32,32,4.55
18082.0,E,71,84,0.82
18082.0,S,88,90,0.04
18083.0,W,31,36,0.69
18083.0,N,32,32,4.55
18083.0,E,70,84,0.56
18083.0,S,89,90,0.01
18084.0,W,29,36,0.76
18084.0,N,32,32,4.55
18084.0,E,73,84,0.37
18084.0,S,90,90,0.0
18085.0,W,28,36,0.99
18085.0,N,32,32,4.55
18085.0,E,73,84,0.25
18085.0,S,90,90,0.0
18086.0,W,26,36,1.11
18086.0,N,32,32,4.55
18086.0,E,73,84,0.18
18086.0,S,90,90,0.0
18087.0,W,26,36,1.21
18087.0,N,32,32,4.55
18087.0,E,74,84,0.17
18087.0,S,90,90,0.0
18088.0,W,27,37,1.13
18088.0,N,32,32,4.55
18088.0,E,74,84,0.15
18088.0,S,90,90,0.0
18089.0,W,27,37,1.01
18089.0,N,32,32,4.55
18089.0,E,75,84,0.14
18089.0,S,90,90,0.0
18090.0,W,27,37,1.06
18090.0,N,32,32,4.55
18090.0,E,76,84,0.12
18090.0,S,89,90,0.02
18091.0,W,23,35,1.01
18091.0,N,32,32,4.55
18091.0,E,75,82,0.12
18091.0,S,88,90,0.02
18092.0,W,21,35,1.52
18092.0,N,32,32,4.55
18092.0,E,72,82,0.25
18092.0,S,89,90,0.01
18093.0,W,19,34,1.33
18093.0,N,32,32,4.55
18093.0,E,71,82,0.43
18093.0,S,88,90,0.02
18094.0,W,19,34,1.75
18094.0,N,32,32,4.55
18094.0,E,68,82,0.43
18094.0,S,88,90,0.02
18095.0,W,18,33,1.62
18095.0,N,32,32,4.55
18095.0,E,66,81,0.47
18095.0,S,89,90,0.01
18096.0,W,18,33,1.8
18096.0,N,32,32,4.55
18096.0,E,63,81,0.51
18096.0,S,88,90,0.02
18097.0,W,21,32,1.49
18097.0,N,32,32,4.55
18097.0,E,61,81,0.63
18097.0,S,89,90,0.01
18098.0,W,21,32,1.67
18098.0,N,32,32,4.55
18098.0,E,58,81,0.68
18098.0,S,88,90,0.02
18099.0,W,23,31,0.56
18099.0,N,32,32,4.55
18099.0,E,57,81,0.72
18099.0,S,89,90,0.02
18100.0,W,24,31,0.45
18100.0,N,32,32,4.55
18100.0,E,57,81,0.8
18100.0,S,88,90,0.02
18101.0,W,25,31,0.33
18101.0,N,32,32,4.55
18101.0,E,55,81,0.72
18101.0,S,89,90,0.02
18102.0,W,26,31,0.15
18102.0,N,32,32,4.55
18102.0,E,54,81,0.67
18102.0,S,89,90,0.02
18103.0,W,27,31,0.08
18103.0,N,32,32,4.55
18103.0,E,54,81,0.66
18103.0,S,89,90,0.02
18104.0,W,29,31,0.04
18104.0,N,32,32,4.55
18104.0,E,55,81,0.65
18104.0,S,90,90,0.02
18105.0,W,31,31,0.02
18105.0,N,32,32,4.55
18105.0,E,57,81,0.55
18105.0,S,89,90,0.02
18106.0,W,31,31,0.01
18106.0,N,32,32,4.55
18106.0,E,59,81,0.48
18106.0,S,89,90,0.01
18107.0,W,31,31,0.0
18107.0,N,32,32,4.55
18107.0,E,58,81,0.46
18107.0,S,88,89,0.01
18108.0,W,31,31,0.0
18108.0,N,32,32,4.55
18108.0,E,60,82,0.55
18108.0,S,87,89,0.09
18109.0,W,31,31,0.0
18109.0,N,32,32,4.55
18109.0,E,62,82,0.55
18109.0,S,87,89,0.21
18110.0,W,31,31,0.0
18110.0,N,32,32,4.55
18110.0,E,62,82,0.47
18110.0,S,85,89,0.29
18111.0,W,31,31,0.0
18111.0,N,32,32,4.55
18111.0,E,64,82,0.39
18111.0,S,84,89,0.26
18112.0,W,30,31,0.28
18112.0,N,32,32,4.55
18112.0,E,64,83,0.65
18112.0,S,84,89,0.25
18113.0,W,27,32,1.36
18113.0,N,32,32,4.55
18113.0,E,65,83,0.44
18113.0,S,84,89,0.25
18114.0,W,28,32,1.58
18114.0,N,32,32,4.55
18114.0,E,66,83,0.36
18114.0,S,84,89,0.22
18115.0,W,28,33,1.34
18115.0,N,32,32,4.55
18115.0,E,67,83,0.32
18115.0,S,82,89,0.17
18116.0,W,29,33,0.74
18116.0,N,32,32,4.55
18116.0,E,70,83,0.3
18116.0,S,83,89,0.19
18117.0,W,31,33,0.13
18117.0,N,32,32,4.55
18117.0,E,70,84,0.45
18117.0,S,82,89,0.22
18118.0,W,31,33,0.07
18118.0,N,32,32,4.55
18118.0,E,72,84,0.27
18118.0,S,82,89,0.2
18119.0,W,32,33,0.06
18119.0,N,32,32,4.55
18119.0,E,73,84,0.26
18119.0,S,83,89,0.18
18120.0,W,33,34,0.06
18120.0,N,32,32,4.55
18120.0,E,75,84,0.2
18120.0,S,83,89,0.15
18121.0,W,34,34,0.03
18121.0,N,32,32,4.55
18121.0,E,77,84,0.13
18121.0,S,82,89,0.2
18122.0,W,34,34,0.02
18122.0,N,32,32,4.55
18122.0,E,78,84,0.11
18122.0,S,79,89,0.24
18123.0,W,34,34,0.01
18123.0,N,32,32,4.55
18123.0,E,78,84,0.06
18123.0,S,80,89,0.24
18124.0,W,34,34,0.01
18124.0,N,32,32,4.55
18124.0,E,81,84,0.06
18124.0,S,79,89,0.22
18125.0,W,34,34,0.01
18125.0,N,32,32,4.55
18125.0,E,82,84,0.03
18125.0,S,79,89,0.22
18126.0,W,34,34,0.0
18126.0,N,32,32,4.55
18126.0,E,83,84,0.02
18126.0,S,81,89,0.2
18127.0,W,34,34,0.0
18127.0,N,32,32,4.55
18127.0,E,84,84,0.01
18127.0,S,82,89,0.16
18128.0,W,34,34,0.0
18128.0,N,31,32,4.76
18128.0,E,84,84,0.01
18128.0,S,83,89,0.14
18129.0,W,34,34,0.0
18129.0,N,30,32,4.91
18129.0,E,84,84,0.0
18129.0,S,83,89,0.1
18130.0,W,34,34,0.0
18130.0,N,29,31,5.38
18130.0,E,84,84,0.0
18130.0,S,85,89,0.05
18131.0,W,34,34,0.0
18131.0,N,28,31,5.82
18131.0,E,84,84,0.0
18131.0,S,85,89,0.05
18132.0,W,34,34,0.0
18132.0,N,27,31,5.97
18132.0,E,84,84,0.0
18132.0,S,82,89,0.1
18133.0,W,34,34,0.0
18133.0,N,26,31,6.18
18133.0,E,84,84,0.0
18133.0,S,84,89,0.03
18134.0,W,34,34,0.0
18134.0,N,25,31,5.85
18134.0,E,84,84,0.0
18134.0,S,87,89,0.02
18135.0,W,34,34,0.0
18135.0,N,25,31,6.03
18135.0,E,84,84,0.0
18135.0,S,86,89,0.12
18136.0,W,32,34,0.48
18136.0,N,25,31,6.08
18136.0,E,84,84,0.0
18136.0,S,86,89,0.26
18137.0,W,30,34,1.16
18137.0,N,24,31,6.16
18137.0,E,84,84,0.0
18137.0,S,85,89,0.2
18138.0,W,28,34,1.97
18138.0,N,25,31,5.89
18138.0,E,84,84,0.0
18138.0,S,84,89,0.31
18139.0,W,27,34,2.65
18139.0,N,25,31,5.95
18139.0,E,84,84,0.0
18139.0,S,83,89,0.29
18140.0,W,27,35,2.54
18140.0,N,26,32,6.12
18140.0,E,84,84,0.0
18140.0,S,80,89,0.3
18141.0,W,27,35,2.1
18141.0,N,27,33,5.7
18141.0,E,84,84,0.0
18141.0,S,81,89,0.28
18142.0,W,29,35,1.84
18142.0,N,27,33,4.92
18142.0,E,83,84,0.02
18142.0,S,81,89,0.23
18143.0,W,31,35,1.33
18143.0,N,28,33,3.79
18143.0,E,82,84,0.02
18143.0,S,81,89,0.19
18144.0,W,33,35,0.74
18144.0,N,29,33,2.95
18144.0,E,82,84,0.03
18144.0,S,83,89,0.15
18145.0,W,33,35,0.31
18145.0,N,29,33,2.04
18145.0,E,82,84,0.03
18145.0,S,82,89,0.14
18146.0,W,33,35,0.17
18146.0,N,30,33,2.37
18146.0,E,81,84,0.03
18146.0,S,84,89,0.06
18147.0,W,33,35,0.33
18147.0,N,30,33,2.75
18147.0,E,81,84,0.03
18147.0,S,83,89,0.06
18148.0,W,34,35,0.53
18148.0,N,31,34,4.58
18148.0,E,81,84,0.08
18148.0,S,83,89,0.07
18149.0,W,34,35,0.43
18149.0,N,32,34,4.18
18149.0,E,80,83,0.07
18149.0,S,83,89,0.06
18150.0,W,34,35,0.12
18150.0,N,32,35,5.69
18150.0,E,78,83,0.17
18150.0,S,84,90,0.14
18151.0,W,34,35,0.06
18151.0,N,32,35,5.35
18151.0,E,77,83,0.28
18151.0,S,85,90,0.24
18152.0,W,35,35,0.0
18152.0,N,32,35,4.42
18152.0,E,76,83,0.29
18152.0,S,85,90,0.32
18153.0,W,35,35,0.0
18153.0,N,32,36,4.62
18153.0,E,75,83,0.3
18153.0,S,84,90,0.4
18154.0,W,35,35,0.0
18154.0,N,33,37,5.13
18154.0,E,74,83,0.29
18154.0,S,84,90,0.33
18155.0,W,35,35,0.0
18155.0,N,33,37,3.95
18155.0,E,75,83,0.29
18155.0,S,83,90,0.16
18156.0,W,35,35,0.0
18156.0,N,33,38,4.07
18156.0,E,76,83,0.27
18156.0,S,85,90,0.05
18157.0,W,35,35,0.0
18157.0,N,34,38,2.96
18157.0,E,75,83,0.27
18157.0,S,84,90,0.05
18158.0,W,35,35,0.0
18158.0,N,34,39,2.9
18158.0,E,75,83,0.3
18158.0,S,85,90,0.05
18159.0,W,35,35,0.0
18159.0,N,35,40,3.11
18159.0,E,76,83,0.25
18159.0,S,87,90,0.04
18160.0,W,35,35,0.0
18160.0,N,35,40,1.92
18160.0,E,74,83,0.29
18160.0,S,88,90,0.03
18161.0,W,35,35,0.0
18161.0,N,36,40,1.22
18161.0,E,73,83,0.22
18161.0,S,89,90,0.02
18162.0,W,35,35,0.0
18162.0,N,37,41,1.31
18162.0,E,73,83,0.25
18162.0,S,90,90,0.01
18163.0,W,35,35,0.0
18163.0,N,38,41,0.93
18163.0,E,74,83,0.27
18163.0,S,90,90,0.01
18164.0,W,35,35,0.0
18164.0,N,39,42,0.98
18164.0,E,76,83,0.28
18164.0,S,90,90,0.01
18165.0,W,35,35,0.0
18165.0,N,40,42,0.64
18165.0,E,74,83,0.29
18165.0,S,90,90,0.0
18166.0,W,35,35,0.0
18166.0,N,40,43,0.66
18166.0,E,74,83,0.29
18166.0,S,90,90,0.0
18167.0,W,35,35,0.0
18167.0,N,41,43,0.27
18167.0,E,76,83,0.24
18167.0,S,90,90,0.0
18168.0,W,35,35,0.0
18168.0,N,41,43,0.17
18168.0,E,76,83,0.25
18168.0,S,90,90,0.0
18169.0,W,35,35,0.0
18169.0,N,41,43,0.04
18169.0,E,76,83,0.21
18169.0,S,90,90,0.0
18170.0,W,35,35,0.0
18170.0,N,42,43,0.03
18170.0,E,75,83,0.24
18170.0,S,90,90,0.0
18171.0,W,35,35,0.0
18171.0,N,43,43,0.01
18171.0,E,75,83,0.26
18171.0,S,89,90,0.04
18172.0,W,35,35,0.0
18172.0,N,43,43,0.0
18172.0,E,75,83,0.26
18172.0,S,88,90,0.04
18173.0,W,35,35,0.0
18173.0,N,43,43,0.0
18173.0,E,74,83,0.38
18173.0,S,88,90,0.03
18174.0,W,35,35,0.0
18174.0,N,43,43,0.0
18174.0,E,74,84,0.48
18174.0,S,87,90,0.03
18175.0,W,35,35,0.0
18175.0,N,43,43,0.0
18175.0,E,72,84,0.34
18175.0,S,88,90,0.02
18176.0,W,35,35,0.0
18176.0,N,43,43,0.0
18176.0,E,72,84,0.27
18176.0,S,88,90,0.02
18177.0,W,35,35,0.0
18177.0,N,43,43,0.0
18177.0,E,73,84,0.26
18177.0,S,88,90,0.02
18178.0,W,35,35,0.0
18178.0,N,43,43,0.0
18178.0,E,73,84,0.18
18178.0,S,88,90,0.02
18179.0,W,35,35,0.0
18179.0,N,43,43,0.0
18179.0,E,73,84,0.17
18179.0,S,88,90,0.02
18180.0,W,35,35,0.0
18180.0,N,43,43,0.0
18180.0,E,74,84,0.14
18180.0,S,87,90,0.02
18181.0,W,35,35,0.0
18181.0,N,43,43,0.0
18181.0,E,72,84,0.14
18181.0,S,87,90,0.02
18182.0,W,35,35,0.0
18182.0,N,43,43,0.0
18182.0,E,76,84,0.12
18182.0,S,88,91,0.22
18183.0,W,35,35,0.0
18183.0,N,42,43,0.15
18183.0,E,76,84,0.11
18183.0,S,88,91,0.31
18184.0,W,35,35,0.0
18184.0,N,41,42,0.08
18184.0,E,78,84,0.1
18184.0,S,87,91,0.41
18185.0,W,35,35,0.0
18185.0,N,40,42,0.26
18185.0,E,77,84,0.1
18185.0,S,88,91,0.49
18186.0,W,35,35,0.0
18186.0,N,39,42,0.65
18186.0,E,77,84,0.09
18186.0,S,88,91,0.59
18187.0,W,35,35,0.0
18187.0,N,38,41,0.57
18187.0,E,76,83,0.1
18187.0,S,88,92,1.1
18188.0,W,35,36,0.81
18188.0,N,37,41,1.04
18188.0,E,75,83,0.12
18188.0,S,89,92,1.18
18189.0,W,35,38,2.39
18189.0,N,36,40,0.92
18189.0,E,73,83,0.27
18189.0,S,88,92,1.05
18190.0,W,35,37,0.08
18190.0,N,36,40,1.28
18190.0,E,71,83,0.25
18190.0,S,89,92,0.86
18191.0,W,37,37,0.0
18191.0,N,35,40,1.62
18191.0,E,71,83,0.29
18191.0,S,89,92,0.62
18192.0,W,37,38,0.08
18192.0,N,34,40,1.72
18192.0,E,70,83,0.29
18192.0,S,89,92,0.38
18193.0,W,38,38,0.0
18193.0,N,33,40,1.89
18193.0,E,71,83,0.3
18193.0,S,90,92,0.21
18194.0,W,38,38,0.0
18194.0,N,34,40,1.93
18194.0,E,68,83,0.25
18194.0,S,89,92,0.04
18195.0,W,38,38,0.0
18195.0,N,34,40,1.79
18195.0,E,68,83,0.25
18195.0,S,91,92,0.02
18196.0,W,38,38,0.0
18196.0,N,34,40,1.72
18196.0,E,69,83,0.27
18196.0,S,90,92,0.02
18197.0,W,38,38,0.01
18197.0,N,34,40,1.47
18197.0,E,67,83,0.27
18197.0,S,89,92,0.02
18198.0,W,38,38,0.0
18198.0,N,35,41,1.65
18198.0,E,71,83,0.27
18198.0,S,90,92,0.02
18199.0,W,38,38,0.0
18199.0,N,36,41,1.47
18199.0,E,71,83,0.23
18199.0,S,90,92,0.02
18200.0,W,38,38,0.0
18200.0,N,36,41,0.84
18200.0,E,72,83,0.26
18200.0,S,90,92,0.02
18201.0,W,38,38,0.0
18201.0,N,37,42,0.9
18201.0,E,74,83,0.23
18201.0,S,91,92,0.02
18202.0,W,38,38,0.0
18202.0,N,37,42,0.63
18202.0,E,76,83,0.2
18202.0,S,89,92,0.02
18203.0,W,38,38,0.0
18203.0,N,38,42,0.25
18203.0,E,77,83,0.19
18203.0,S,91,92,0.01
18204.0,W,38,38,0.0
18204.0,N,38,42,0.28
18204.0,E,76,83,0.2
18204.0,S,92,92,0.01
18205.0,W,38,38,0.0
18205.0,N,38,42,0.12
