time,dir,queue,vehicles,mean_speed,lane_count,lane_configs,bus_count,bus_routes
1243.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1244.0,W,0,1,56.12,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1244.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1244.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1244.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1245.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1245.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1245.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1245.0,S,0,1,53.92,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1246.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1246.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1246.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1246.0,S,0,1,55.25,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1247.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1247.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1247.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1247.0,S,0,1,56.24,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1248.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1248.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1248.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1248.0,S,0,1,57.02,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1249.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1249.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1249.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1249.0,S,0,1,58.31,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1250.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1250.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1250.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1250.0,S,0,1,58.92,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1251.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1251.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1251.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1251.0,S,0,1,59.3,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1252.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1252.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1252.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1252.0,S,0,1,59.39,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1253.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1253.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1253.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1253.0,S,0,1,59.01,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1254.0,W,0,0,0,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1254.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1254.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1254.0,S,0,1,59.09,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1255.0,W,0,1,60.87,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1255.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1255.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1255.0,S,0,1,58.77,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1256.0,W,0,1,60.73,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1256.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1256.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1256.0,S,0,1,59.14,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1257.0,W,0,1,60.38,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1257.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1257.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1257.0,S,0,1,59.41,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1258.0,W,0,1,58.42,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1258.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1258.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1258.0,S,0,1,58.21,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1259.0,W,0,1,54.37,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1259.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1259.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1259.0,S,0,1,56.48,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1260.0,W,0,1,50.32,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1260.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1260.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1260.0,S,0,1,53.78,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1261.0,W,0,1,47.19,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1261.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1261.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1261.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1262.0,W,0,1,45.63,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1262.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1262.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1262.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1263.0,W,0,1,45.22,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1263.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1263.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1263.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1264.0,W,0,1,45.14,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1264.0,N,0,1,92.15,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1264.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1264.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1265.0,W,1,1,45.05,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1265.0,N,0,1,93.05,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1265.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1265.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1266.0,W,1,1,45.04,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1266.0,N,0,1,93.93,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1266.0,E,0,0,0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1266.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1267.0,W,1,1,45.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1267.0,N,0,1,95.23,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1267.0,E,0,1,57.87,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1267.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1268.0,W,1,1,45.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1268.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1268.0,E,0,1,59.1,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1268.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1269.0,W,1,1,45.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1269.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1269.0,E,0,2,59.32,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1269.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1270.0,W,1,2,35.02,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1270.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1270.0,E,0,2,61.21,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),0,
1270.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1271.0,W,1,2,36.22,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1271.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1271.0,E,0,3,57.31,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.56:[25 edges]
1271.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1272.0,W,1,2,37.78,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1272.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1272.0,E,0,3,57.52,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.56:[25 edges]
1272.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1273.0,W,1,2,39.9,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1273.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1273.0,E,0,3,57.47,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),1,bus_night_r5.56:[25 edges]
1273.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1274.0,W,1,2,41.12,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1274.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1274.0,E,0,4,55.78,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),2,bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1274.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1275.0,W,1,2,42.58,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1275.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1275.0,E,0,5,55.79,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1275.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1276.0,W,1,3,46.86,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1276.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1276.0,E,0,5,55.12,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1276.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1277.0,W,1,3,44.48,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1277.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1277.0,E,0,4,55.96,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),3,bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1277.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1278.0,W,1,3,40.59,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1278.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1278.0,E,0,5,55.74,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1278.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1279.0,W,1,3,37.24,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1279.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1279.0,E,0,5,55.13,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1279.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1280.0,W,1,3,35.51,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1280.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1280.0,E,0,4,58.1,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1280.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1281.0,W,2,3,32.76,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1281.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1281.0,E,0,4,58.66,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1281.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1282.0,W,2,3,30.18,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1282.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1282.0,E,0,4,58.18,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1282.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1283.0,W,3,3,30.02,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1283.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1283.0,E,0,4,55.14,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1283.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1284.0,W,3,3,30.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1284.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1284.0,E,0,4,50.71,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1284.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1285.0,W,3,3,30.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1285.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1285.0,E,0,5,45.53,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1285.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1286.0,W,3,4,36.03,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1286.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1286.0,E,0,6,44.18,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1286.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1287.0,W,3,4,36.36,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1287.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1287.0,E,1,6,42.34,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1287.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1288.0,W,3,4,35.98,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1288.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1288.0,E,2,6,40.83,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1288.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1289.0,W,3,4,35.98,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1289.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1289.0,E,3,6,40.85,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1289.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1290.0,W,3,4,33.95,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1290.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1290.0,E,3,6,40.68,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1290.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1291.0,W,3,4,32.56,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1291.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1291.0,E,4,6,40.68,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1291.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1292.0,W,3,4,30.6,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1292.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1292.0,E,4,7,42.91,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1292.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1293.0,W,3,4,30.1,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1293.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1293.0,E,4,7,40.58,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1293.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1294.0,W,4,4,30.02,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1294.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1294.0,E,4,7,38.82,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1294.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1295.0,W,4,4,30.02,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1295.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1295.0,E,4,6,36.16,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1295.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1296.0,W,4,4,30.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1296.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1296.0,E,4,6,35.18,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1296.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1297.0,W,4,4,30.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1297.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1297.0,E,5,7,38.53,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1297.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1298.0,W,4,4,30.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1298.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1298.0,E,5,7,38.49,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1298.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1299.0,W,4,4,30.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1299.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1299.0,E,5,7,38.49,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1299.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1300.0,W,4,4,30.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1300.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1300.0,E,5,7,37.52,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1300.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1301.0,W,2,2,30.01,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1301.0,N,0,0,0,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1301.0,E,3,7,37.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1301.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1302.0,W,0,2,32.42,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1302.0,N,0,1,86.23,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
1302.0,E,1,7,37.01,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(ls),4,bus_night_r5.59:[25 edges]; bus_night_r5.58:[25 edges]; bus_night_r5.57:[25 edges]; bus_night_r5.56:[25 edges]
1302.0,S,0,0,0,6,L0(rs)|L1(s)|L2(lt) / L0(s)|L1(s)|L2(s),0,
1303.0,W,0,2,35.7,4,L0(s)|L1(lst) / L0(s)|L1(s),0,
1303.0,N,0,1,87.34,6,L0(s)|L1(s)|L2(s) / L0(s)|L1(s)|L2(l),0,
